"Id partie","Nom du joueur","Prix moyen des citadelles achetées","Rôle préféré","Nombre de fois où il assassine","Nombre de fois où il s'est fait assassiner","Score","Victoire","Egalite"
"916","RandomPlayer","2 pièces","VOLEUR","1","0","16","Non","Non"
"916","AlwaysSpendPlayer","2 pièces","ASSASSIN","3","2","17","Non","Non"
"916","ThomasPlayer","4 pièces","CONDOTTIERE","1","0","31","Oui","Non"
"916","MattPlayer","2 pièces","MARCHAND","3","2","29","Non","Non"
"917","MattPlayer","2 pièces","MARCHAND","2","1","16","Non","Non"
"917","AlwaysSpendPlayer","3 pièces","VOLEUR","1","0","16","Non","Non"
"917","ThomasPlayer","2 pièces","CONDOTTIERE","0","0","18","Non","Non"
"917","RandomPlayer","2 pièces","VOLEUR","1","0","27","Oui","Non"
"918","MattPlayer","2 pièces","ASSASSIN","2","0","12","Non","Non"
"918","AlwaysSpendPlayer","3 pièces","VOLEUR","1","0","15","Non","Non"
"918","ThomasPlayer","2 pièces","ARCHITECTE","0","0","21","Oui","Non"
"918","RandomPlayer","2 pièces","MAGICIEN","0","1","12","Non","Non"
"919","MattPlayer","2 pièces","ARCHITECTE","0","1","20","Oui","Non"
"919","ThomasPlayer","3 pièces","CONDOTTIERE","2","0","14","Non","Non"
"919","AlwaysSpendPlayer","2 pièces","MARCHAND","0","0","12","Non","Non"
"919","RandomPlayer","3 pièces","ASSASSIN","2","0","19","Non","Non"
"920","RandomPlayer","2 pièces","VOLEUR","0","1","13","Non","Non"
"920","MattPlayer","2 pièces","MARCHAND","2","0","19","Non","Non"
"920","ThomasPlayer","3 pièces","CONDOTTIERE","1","0","22","Non","Non"
"920","AlwaysSpendPlayer","2 pièces","ROI","1","0","26","Oui","Non"
"921","MattPlayer","2 pièces","MARCHAND","0","0","13","Non","Non"
"921","AlwaysSpendPlayer","2 pièces","ASSASSIN","2","0","10","Non","Non"
"921","ThomasPlayer","2 pièces","CONDOTTIERE","0","0","27","Oui","Non"
"921","RandomPlayer","1 pièces","ROI","1","1","4","Non","Non"
"922","MattPlayer","2 pièces","MARCHAND","2","0","23","Oui","Non"
"922","ThomasPlayer","2 pièces","CONDOTTIERE","2","1","14","Non","Non"
"922","AlwaysSpendPlayer","2 pièces","MAGICIEN","1","1","15","Non","Non"
"922","RandomPlayer","2 pièces","ASSASSIN","2","0","15","Non","Non"
"923","AlwaysSpendPlayer","3 pièces","ASSASSIN","3","0","12","Non","Non"
"923","MattPlayer","2 pièces","MARCHAND","1","0","10","Non","Non"
"923","RandomPlayer","2 pièces","EVEQUE","0","1","9","Non","Non"
"923","ThomasPlayer","2 pièces","ARCHITECTE","0","0","21","Oui","Non"
"924","RandomPlayer","2 pièces","ASSASSIN","2","0","20","Non","Non"
"924","AlwaysSpendPlayer","3 pièces","EVEQUE","2","1","15","Non","Non"
"924","MattPlayer","2 pièces","MARCHAND","0","3","22","Non","Non"
"924","ThomasPlayer","2 pièces","ARCHITECTE","1","1","26","Oui","Non"
"925","RandomPlayer","2 pièces","MAGICIEN","1","0","8","Non","Non"
"925","ThomasPlayer","2 pièces","CONDOTTIERE","1","0","27","Oui","Non"
"925","AlwaysSpendPlayer","3 pièces","EVEQUE","0","0","10","Non","Non"
"925","MattPlayer","2 pièces","MARCHAND","2","1","12","Non","Non"
"926","ThomasPlayer","2 pièces","CONDOTTIERE","0","0","13","Non","Non"
"926","AlwaysSpendPlayer","2 pièces","MAGICIEN","1","0","13","Non","Non"
"926","RandomPlayer","3 pièces","VOLEUR","1","0","10","Non","Non"
"926","MattPlayer","2 pièces","MARCHAND","0","0","28","Oui","Non"
"927","RandomPlayer","1 pièces","MARCHAND","0","1","14","Non","Non"
"927","MattPlayer","2 pièces","MARCHAND","1","0","29","Oui","Non"
"927","ThomasPlayer","3 pièces","CONDOTTIERE","2","1","22","Non","Non"
"927","AlwaysSpendPlayer","3 pièces","VOLEUR","1","1","18","Non","Non"
"928","AlwaysSpendPlayer","3 pièces","VOLEUR","1","0","14","Non","Non"
"928","RandomPlayer","2 pièces","CONDOTTIERE","1","1","14","Non","Non"
"928","MattPlayer","2 pièces","MARCHAND","0","0","16","Non","Non"
"928","ThomasPlayer","3 pièces","ARCHITECTE","0","0","30","Oui","Non"
"929","RandomPlayer","1 pièces","MAGICIEN","2","1","3","Non","Non"
"929","AlwaysSpendPlayer","3 pièces","EVEQUE","3","0","11","Non","Non"
"929","MattPlayer","2 pièces","MARCHAND","1","1","18","Non","Non"
"929","ThomasPlayer","2 pièces","CONDOTTIERE","0","0","30","Oui","Non"
"930","RandomPlayer","2 pièces","ASSASSIN","2","0","22","Non","Non"
"930","ThomasPlayer","3 pièces","CONDOTTIERE","0","0","28","Oui","Non"
"930","AlwaysSpendPlayer","3 pièces","ROI","1","1","20","Non","Non"
"930","MattPlayer","2 pièces","MARCHAND","0","1","18","Non","Non"
"931","MattPlayer","2 pièces","MARCHAND","2","2","16","Non","Non"
"931","RandomPlayer","2 pièces","ASSASSIN","3","1","23","Non","Non"
"931","ThomasPlayer","3 pièces","CONDOTTIERE","2","0","12","Non","Non"
"931","AlwaysSpendPlayer","3 pièces","MAGICIEN","1","0","25","Oui","Non"
"932","MattPlayer","2 pièces","MARCHAND","1","1","24","Oui","Non"
"932","AlwaysSpendPlayer","2 pièces","ASSASSIN","4","0","17","Non","Non"
"932","RandomPlayer","2 pièces","VOLEUR","1","0","15","Non","Non"
"932","ThomasPlayer","4 pièces","CONDOTTIERE","0","0","20","Non","Non"
"933","MattPlayer","2 pièces","MARCHAND","1","0","17","Non","Non"
"933","ThomasPlayer","2 pièces","ARCHITECTE","1","0","26","Non","Non"
"933","RandomPlayer","2 pièces","CONDOTTIERE","1","0","9","Non","Non"
"933","AlwaysSpendPlayer","3 pièces","ASSASSIN","2","1","29","Oui","Non"
"934","ThomasPlayer","2 pièces","ARCHITECTE","1","1","27","Oui","Non"
"934","AlwaysSpendPlayer","3 pièces","EVEQUE","2","1","21","Non","Non"
"934","RandomPlayer","3 pièces","ASSASSIN","3","1","22","Non","Non"
"934","MattPlayer","2 pièces","MARCHAND","2","0","16","Non","Non"
"935","MattPlayer","2 pièces","ASSASSIN","3","1","17","Non","Non"
"935","AlwaysSpendPlayer","2 pièces","VOLEUR","0","2","8","Non","Non"
"935","RandomPlayer","1 pièces","MAGICIEN","2","1","9","Non","Non"
"935","ThomasPlayer","3 pièces","MARCHAND","1","0","37","Oui","Non"
"936","MattPlayer","3 pièces","MARCHAND","3","0","30","Oui","Non"
"936","ThomasPlayer","3 pièces","CONDOTTIERE","1","0","21","Non","Non"
"936","RandomPlayer","2 pièces","MAGICIEN","0","1","22","Non","Non"
"936","AlwaysSpendPlayer","2 pièces","VOLEUR","1","1","13","Non","Non"
"937","AlwaysSpendPlayer","3 pièces","EVEQUE","2","1","17","Non","Non"
"937","RandomPlayer","3 pièces","MARCHAND","0","0","18","Non","Non"
"937","MattPlayer","1 pièces","ARCHITECTE","1","1","19","Oui","Non"
"937","ThomasPlayer","3 pièces","CONDOTTIERE","2","0","11","Non","Non"
"938","AlwaysSpendPlayer","3 pièces","ROI","1","0","20","Non","Non"
"938","ThomasPlayer","3 pièces","EVEQUE","1","0","21","Non","Non"
"938","MattPlayer","2 pièces","EVEQUE","1","1","26","Oui","Non"
"938","RandomPlayer","2 pièces","ROI","2","0","15","Non","Non"
"939","MattPlayer","3 pièces","MARCHAND","3","1","20","Non","Non"
"939","ThomasPlayer","3 pièces","ARCHITECTE","2","0","38","Oui","Non"
"939","AlwaysSpendPlayer","2 pièces","ROI","1","0","18","Non","Non"
"939","RandomPlayer","2 pièces","VOLEUR","0","1","12","Non","Non"
"940","MattPlayer","2 pièces","MARCHAND","2","1","12","Non","Non"
"940","ThomasPlayer","2 pièces","ARCHITECTE","0","3","12","Non","Non"
"940","RandomPlayer","2 pièces","ASSASSIN","3","0","11","Non","Non"
"940","AlwaysSpendPlayer","2 pièces","ASSASSIN","2","0","26","Oui","Non"
"941","MattPlayer","2 pièces","MARCHAND","0","2","13","Non","Non"
"941","ThomasPlayer","2 pièces","ARCHITECTE","0","1","22","Oui","Non"
"941","RandomPlayer","2 pièces","MAGICIEN","2","1","11","Non","Non"
"941","AlwaysSpendPlayer","3 pièces","ASSASSIN","3","0","15","Non","Non"
"942","ThomasPlayer","2 pièces","CONDOTTIERE","0","1","11","Non","Non"
"942","AlwaysSpendPlayer","2 pièces","ASSASSIN","2","0","17","Non","Non"
"942","MattPlayer","2 pièces","ARCHITECTE","1","0","24","Oui","Non"
"942","RandomPlayer","2 pièces","ASSASSIN","2","1","14","Non","Non"
"943","MattPlayer","2 pièces","MARCHAND","0","0","13","Non","Non"
"943","AlwaysSpendPlayer","3 pièces","VOLEUR","0","1","15","Non","Non"
"943","RandomPlayer","1 pièces","EVEQUE","3","0","7","Non","Non"
"943","ThomasPlayer","2 pièces","ARCHITECTE","0","0","24","Oui","Non"
"944","MattPlayer","2 pièces","MARCHAND","0","0","22","Non","Oui"
"944","ThomasPlayer","3 pièces","CONDOTTIERE","0","0","18","Non","Non"
"944","AlwaysSpendPlayer","3 pièces","ROI","0","0","22","Non","Oui"
"944","RandomPlayer","1 pièces","VOLEUR","0","0","10","Non","Non"
"945","MattPlayer","2 pièces","MARCHAND","1","0","17","Non","Non"
"945","ThomasPlayer","2 pièces","ARCHITECTE","1","0","33","Oui","Non"
"945","RandomPlayer","3 pièces","VOLEUR","2","0","18","Non","Non"
"945","AlwaysSpendPlayer","3 pièces","MARCHAND","1","0","25","Non","Non"
"946","RandomPlayer","2 pièces","VOLEUR","0","0","24","Non","Non"
"946","MattPlayer","2 pièces","MARCHAND","2","0","19","Non","Non"
"946","ThomasPlayer","2 pièces","CONDOTTIERE","1","0","26","Oui","Non"
"946","AlwaysSpendPlayer","3 pièces","MAGICIEN","1","0","19","Non","Non"
"947","MattPlayer","3 pièces","MARCHAND","1","1","7","Non","Non"
"947","ThomasPlayer","2 pièces","ARCHITECTE","1","0","22","Oui","Non"
"947","RandomPlayer","2 pièces","ASSASSIN","2","0","7","Non","Non"
"947","AlwaysSpendPlayer","2 pièces","ROI","0","0","12","Non","Non"
"948","AlwaysSpendPlayer","3 pièces","ASSASSIN","4","0","16","Non","Non"
"948","MattPlayer","2 pièces","MARCHAND","0","0","23","Oui","Non"
"948","RandomPlayer","2 pièces","ASSASSIN","2","0","11","Non","Non"
"948","ThomasPlayer","3 pièces","ARCHITECTE","1","1","14","Non","Non"
"949","ThomasPlayer","3 pièces","ARCHITECTE","0","0","31","Oui","Non"
"949","MattPlayer","3 pièces","MARCHAND","3","0","16","Non","Non"
"949","AlwaysSpendPlayer","2 pièces","EVEQUE","0","0","17","Non","Non"
"949","RandomPlayer","2 pièces","MAGICIEN","0","0","6","Non","Non"
"950","RandomPlayer","2 pièces","ROI","0","1","14","Non","Non"
"950","MattPlayer","2 pièces","MARCHAND","1","1","16","Non","Non"
"950","ThomasPlayer","3 pièces","EVEQUE","0","0","34","Oui","Non"
"950","AlwaysSpendPlayer","3 pièces","ASSASSIN","3","0","18","Non","Non"
"951","ThomasPlayer","3 pièces","CONDOTTIERE","0","0","40","Oui","Non"
"951","AlwaysSpendPlayer","2 pièces","VOLEUR","2","0","12","Non","Non"
"951","MattPlayer","2 pièces","MARCHAND","0","1","16","Non","Non"
"951","RandomPlayer","2 pièces","VOLEUR","2","2","16","Non","Non"
"952","MattPlayer","2 pièces","MARCHAND","2","1","7","Non","Non"
"952","AlwaysSpendPlayer","2 pièces","CONDOTTIERE","1","0","11","Non","Non"
"952","ThomasPlayer","2 pièces","ARCHITECTE","1","1","24","Oui","Non"
"952","RandomPlayer","3 pièces","EVEQUE","1","0","21","Non","Non"
"953","AlwaysSpendPlayer","3 pièces","MAGICIEN","2","0","23","Oui","Non"
"953","RandomPlayer","2 pièces","VOLEUR","2","1","21","Non","Non"
"953","ThomasPlayer","2 pièces","ARCHITECTE","0","1","22","Non","Non"
"953","MattPlayer","2 pièces","MARCHAND","2","1","10","Non","Non"
"954","MattPlayer","2 pièces","MARCHAND","2","0","11","Non","Non"
"954","ThomasPlayer","2 pièces","ARCHITECTE","0","1","25","Oui","Non"
"954","RandomPlayer","1 pièces","CONDOTTIERE","1","0","7","Non","Non"
"954","AlwaysSpendPlayer","3 pièces","VOLEUR","1","0","16","Non","Non"
"955","ThomasPlayer","2 pièces","CONDOTTIERE","2","1","18","Non","Non"
"955","AlwaysSpendPlayer","3 pièces","VOLEUR","2","0","15","Non","Non"
"955","RandomPlayer","2 pièces","VOLEUR","1","0","26","Oui","Non"
"955","MattPlayer","2 pièces","ARCHITECTE","0","2","12","Non","Non"
"956","AlwaysSpendPlayer","3 pièces","ROI","2","0","18","Non","Non"
"956","ThomasPlayer","2 pièces","CONDOTTIERE","0","3","11","Non","Non"
"956","MattPlayer","2 pièces","ASSASSIN","5","0","25","Oui","Non"
"956","RandomPlayer","3 pièces","VOLEUR","0","1","24","Non","Non"
"957","MattPlayer","2 pièces","ARCHITECTE","0","0","24","Oui","Non"
"957","RandomPlayer","2 pièces","MAGICIEN","2","1","17","Non","Non"
"957","ThomasPlayer","3 pièces","CONDOTTIERE","0","0","21","Non","Non"
"957","AlwaysSpendPlayer","3 pièces","VOLEUR","2","0","18","Non","Non"
"958","RandomPlayer","2 pièces","VOLEUR","1","0","20","Non","Non"
"958","MattPlayer","3 pièces","MARCHAND","1","2","18","Non","Non"
"958","ThomasPlayer","2 pièces","ARCHITECTE","1","0","32","Oui","Non"
"958","AlwaysSpendPlayer","3 pièces","ASSASSIN","4","1","15","Non","Non"
"959","MattPlayer","2 pièces","MARCHAND","2","1","16","Non","Non"
"959","RandomPlayer","3 pièces","ASSASSIN","3","1","12","Non","Non"
"959","AlwaysSpendPlayer","3 pièces","VOLEUR","1","0","24","Non","Non"
"959","ThomasPlayer","3 pièces","ARCHITECTE","1","0","32","Oui","Non"
"960","AlwaysSpendPlayer","2 pièces","MAGICIEN","1","0","12","Non","Non"
"960","MattPlayer","2 pièces","MARCHAND","3","1","21","Non","Non"
"960","RandomPlayer","2 pièces","MAGICIEN","3","1","11","Non","Non"
"960","ThomasPlayer","3 pièces","ARCHITECTE","0","2","29","Oui","Non"
"961","ThomasPlayer","2 pièces","CONDOTTIERE","1","2","15","Non","Non"
"961","MattPlayer","3 pièces","MARCHAND","1","1","19","Non","Non"
"961","AlwaysSpendPlayer","2 pièces","VOLEUR","1","0","25","Oui","Non"
"961","RandomPlayer","2 pièces","MAGICIEN","1","0","14","Non","Non"
"962","AlwaysSpendPlayer","3 pièces","ASSASSIN","3","0","22","Non","Non"
"962","ThomasPlayer","2 pièces","CONDOTTIERE","0","0","18","Non","Non"
"962","RandomPlayer","2 pièces","MAGICIEN","1","0","16","Non","Non"
"962","MattPlayer","2 pièces","ARCHITECTE","0","1","25","Oui","Non"
"963","MattPlayer","2 pièces","ARCHITECTE","1","1","14","Non","Non"
"963","AlwaysSpendPlayer","2 pièces","ASSASSIN","3","1","6","Non","Non"
"963","RandomPlayer","2 pièces","ASSASSIN","2","0","14","Non","Non"
"963","ThomasPlayer","3 pièces","CONDOTTIERE","0","0","35","Oui","Non"
"964","RandomPlayer","3 pièces","VOLEUR","1","0","13","Non","Non"
"964","AlwaysSpendPlayer","4 pièces","VOLEUR","1","0","17","Non","Non"
"964","ThomasPlayer","2 pièces","ARCHITECTE","0","2","12","Non","Non"
"964","MattPlayer","2 pièces","ARCHITECTE","1","0","20","Oui","Non"
"965","ThomasPlayer","2 pièces","MAGICIEN","2","1","28","Non","Non"
"965","RandomPlayer","2 pièces","EVEQUE","2","1","21","Non","Non"
"965","MattPlayer","2 pièces","MARCHAND","0","1","29","Oui","Non"
"965","AlwaysSpendPlayer","3 pièces","VOLEUR","1","1","23","Non","Non"
"966","RandomPlayer","2 pièces","EVEQUE","2","1","25","Non","Non"
"966","MattPlayer","2 pièces","MARCHAND","2","1","13","Non","Non"
"966","ThomasPlayer","2 pièces","CONDOTTIERE","0","2","19","Non","Non"
"966","AlwaysSpendPlayer","3 pièces","ASSASSIN","3","0","30","Oui","Non"
"967","ThomasPlayer","3 pièces","ARCHITECTE","1","1","18","Non","Non"
"967","AlwaysSpendPlayer","3 pièces","MAGICIEN","1","0","21","Non","Non"
"967","RandomPlayer","2 pièces","ASSASSIN","2","0","11","Non","Non"
"967","MattPlayer","2 pièces","MARCHAND","0","1","27","Oui","Non"
"968","MattPlayer","2 pièces","MARCHAND","1","0","25","Oui","Non"
"968","ThomasPlayer","2 pièces","CONDOTTIERE","0","0","20","Non","Non"
"968","AlwaysSpendPlayer","3 pièces","ASSASSIN","2","0","16","Non","Non"
"968","RandomPlayer","2 pièces","EVEQUE","0","1","9","Non","Non"
"969","MattPlayer","3 pièces","MARCHAND","0","0","21","Non","Non"
"969","AlwaysSpendPlayer","3 pièces","ROI","2","0","26","Non","Oui"
"969","ThomasPlayer","2 pièces","ARCHITECTE","0","1","26","Non","Oui"
"969","RandomPlayer","1 pièces","MAGICIEN","2","1","10","Non","Non"
"970","ThomasPlayer","2 pièces","ARCHITECTE","1","2","8","Non","Non"
"970","AlwaysSpendPlayer","3 pièces","CONDOTTIERE","1","1","17","Non","Non"
"970","MattPlayer","2 pièces","ARCHITECTE","2","0","22","Oui","Non"
"970","RandomPlayer","3 pièces","ASSASSIN","2","2","18","Non","Non"
"971","RandomPlayer","2 pièces","VOLEUR","2","0","15","Non","Non"
"971","MattPlayer","3 pièces","ARCHITECTE","3","0","24","Non","Non"
"971","ThomasPlayer","2 pièces","CONDOTTIERE","0","1","25","Non","Non"
"971","AlwaysSpendPlayer","3 pièces","EVEQUE","1","1","31","Oui","Non"
"972","ThomasPlayer","2 pièces","ARCHITECTE","0","0","25","Non","Non"
"972","RandomPlayer","1 pièces","EVEQUE","0","0","7","Non","Non"
"972","AlwaysSpendPlayer","2 pièces","VOLEUR","0","0","14","Non","Non"
"972","MattPlayer","2 pièces","MARCHAND","0","0","28","Oui","Non"
"973","ThomasPlayer","3 pièces","ARCHITECTE","0","0","27","Oui","Non"
"973","RandomPlayer","2 pièces","VOLEUR","2","0","17","Non","Non"
"973","MattPlayer","2 pièces","MARCHAND","1","1","23","Non","Non"
"973","AlwaysSpendPlayer","3 pièces","MARCHAND","2","0","12","Non","Non"
"974","AlwaysSpendPlayer","3 pièces","ASSASSIN","2","0","36","Oui","Non"
"974","MattPlayer","2 pièces","MARCHAND","2","2","7","Non","Non"
"974","ThomasPlayer","2 pièces","CONDOTTIERE","2","2","17","Non","Non"
"974","RandomPlayer","2 pièces","CONDOTTIERE","1","0","13","Non","Non"
"975","ThomasPlayer","2 pièces","CONDOTTIERE","1","1","20","Non","Non"
"975","AlwaysSpendPlayer","2 pièces","MAGICIEN","0","0","32","Oui","Non"
"975","RandomPlayer","1 pièces","MARCHAND","1","1","9","Non","Non"
"975","MattPlayer","3 pièces","MARCHAND","3","0","24","Non","Non"
"976","RandomPlayer","2 pièces","MAGICIEN","0","1","11","Non","Non"
"976","AlwaysSpendPlayer","2 pièces","ASSASSIN","3","0","22","Non","Non"
"976","MattPlayer","2 pièces","MARCHAND","0","0","23","Oui","Non"
"976","ThomasPlayer","3 pièces","CONDOTTIERE","0","1","12","Non","Non"
"977","AlwaysSpendPlayer","2 pièces","ASSASSIN","3","0","30","Oui","Non"
"977","RandomPlayer","2 pièces","ASSASSIN","2","1","23","Non","Non"
"977","ThomasPlayer","3 pièces","CONDOTTIERE","0","1","23","Non","Non"
"977","MattPlayer","3 pièces","MARCHAND","2","0","16","Non","Non"
"978","ThomasPlayer","2 pièces","ARCHITECTE","0","0","30","Oui","Non"
"978","AlwaysSpendPlayer","3 pièces","ASSASSIN","2","0","13","Non","Non"
"978","MattPlayer","2 pièces","MARCHAND","1","1","9","Non","Non"
"978","RandomPlayer","2 pièces","MARCHAND","0","0","17","Non","Non"
"979","ThomasPlayer","3 pièces","CONDOTTIERE","2","0","26","Non","Non"
"979","AlwaysSpendPlayer","2 pièces","MAGICIEN","1","1","29","Oui","Non"
"979","MattPlayer","3 pièces","ARCHITECTE","1","2","18","Non","Non"
"979","RandomPlayer","2 pièces","ASSASSIN","4","1","10","Non","Non"
"980","MattPlayer","1 pièces","ARCHITECTE","1","1","19","Non","Non"
"980","AlwaysSpendPlayer","3 pièces","ASSASSIN","2","0","15","Non","Non"
"980","ThomasPlayer","3 pièces","CONDOTTIERE","0","0","29","Oui","Non"
"980","RandomPlayer","2 pièces","ROI","0","0","10","Non","Non"
"981","RandomPlayer","2 pièces","ASSASSIN","2","0","10","Non","Non"
"981","AlwaysSpendPlayer","3 pièces","ASSASSIN","4","0","20","Non","Non"
"981","ThomasPlayer","2 pièces","ARCHITECTE","0","2","27","Oui","Non"
"981","MattPlayer","2 pièces","MARCHAND","0","0","10","Non","Non"
"982","MattPlayer","2 pièces","MARCHAND","0","0","13","Non","Non"
"982","RandomPlayer","2 pièces","ROI","0","1","8","Non","Non"
"982","ThomasPlayer","2 pièces","ARCHITECTE","1","0","23","Oui","Non"
"982","AlwaysSpendPlayer","2 pièces","ASSASSIN","3","0","14","Non","Non"
"983","RandomPlayer","3 pièces","ASSASSIN","1","1","12","Non","Non"
"983","MattPlayer","2 pièces","MARCHAND","1","0","27","Oui","Non"
"983","AlwaysSpendPlayer","3 pièces","ROI","0","0","23","Non","Non"
"983","ThomasPlayer","3 pièces","CONDOTTIERE","1","0","14","Non","Non"
"984","ThomasPlayer","3 pièces","CONDOTTIERE","0","0","22","Non","Non"
"984","MattPlayer","3 pièces","MARCHAND","3","1","21","Non","Non"
"984","AlwaysSpendPlayer","3 pièces","VOLEUR","2","0","24","Non","Non"
"984","RandomPlayer","2 pièces","ROI","1","0","30","Oui","Non"
"985","MattPlayer","2 pièces","MARCHAND","3","1","9","Non","Non"
"985","RandomPlayer","2 pièces","VOLEUR","0","2","17","Non","Non"
"985","AlwaysSpendPlayer","2 pièces","MAGICIEN","2","1","26","Non","Non"
"985","ThomasPlayer","2 pièces","ARCHITECTE","1","0","27","Oui","Non"
"986","ThomasPlayer","2 pièces","ARCHITECTE","1","0","25","Oui","Non"
"986","MattPlayer","2 pièces","MARCHAND","0","0","11","Non","Non"
"986","AlwaysSpendPlayer","2 pièces","VOLEUR","1","1","23","Non","Non"
"986","RandomPlayer","2 pièces","CONDOTTIERE","1","1","9","Non","Non"
"987","RandomPlayer","3 pièces","ASSASSIN","3","0","25","Non","Non"
"987","ThomasPlayer","2 pièces","CONDOTTIERE","1","1","12","Non","Non"
"987","AlwaysSpendPlayer","3 pièces","ROI","1","1","38","Oui","Non"
"987","MattPlayer","2 pièces","MARCHAND","1","1","16","Non","Non"
"988","RandomPlayer","3 pièces","ASSASSIN","2","0","18","Non","Non"
"988","MattPlayer","3 pièces","MARCHAND","1","1","9","Non","Non"
"988","ThomasPlayer","2 pièces","ARCHITECTE","0","2","25","Oui","Non"
"988","AlwaysSpendPlayer","3 pièces","ASSASSIN","3","1","16","Non","Non"
